10	0	3785	0
10	0	5634364	0
10	0	7362193	0
10	0	6634523	0
10	0	26921	0
10	0	1337114	0
10	0	7062396	0
10	0	6651752	0
10	0	17848	1
10	0	1322305	0
10	0	6652314	0
10	0	6538670	0
10	0	6249790	0
10	0	4685432	0
10	0	1474743	0
11	0	5171223	1
11	0	5664846	1
11	0	5912722	1
11	0	6161631	1
11	0	6756436	0
11	0	5269729	0
11	0	7139016	0
11	0	5433456	0
11	0	6655413	0
11	0	7392254	0
11	0	7056669	0
11	0	739363	0
11	0	6161630	0
11	0	7019347	0
11	0	329111	0
12	0	318828	1
12	0	311229	1
12	0	308555	1
12	0	324956	0
12	0	17830	1
12	0	320728	1
12	0	308473	1
12	0	504984	1
12	0	397987	0
12	0	701536	1
12	0	6504851	0
12	0	6976762	0
12	0	684308	1
12	0	1464695	0
12	0	7349535	1
12	0	6950298	1
12	0	6771616	1
12	0	6637700	1
12	0	6636057	1
12	0	6635991	1
12	0	6635206	1
12	0	6196647	0
12	0	6504818	1
12	0	821264	1
12	0	732117	1
12	0	6634680	1
12	0	732118	1
12	0	1464245	1
12	0	4784665	1
12	0	5269722	1
12	0	5554271	1
12	0	6457983	1
12	0	2171854	1
13	0	6861522	0
13	0	6504818	0
13	0	5859408	0
13	0	6469321	0
13	0	5379485	0
13	0	6307018	0
13	0	311229	0
13	0	6629212	0
13	0	6298315	0
13	0	251942	0
13	0	420200	0
13	0	7243804	0
13	0	6132719	0
13	0	5163922	0
13	0	5607763	0
13	0	1677	0
13	0	2351	0
13	0	6556721	1
13	0	6120716	1
13	0	6293886	1
13	0	6339329	1
13	0	6509604	1
13	0	7350147	1
13	0	6633154	1
13	0	6634658	1
13	0	6637347	1
13	0	6749028	1
13	0	6950337	1
13	0	7094555	1
13	0	5824889	1
13	0	5571153	1
13	0	4785101	1
13	0	2170998	1
13	0	1464123	1
13	0	762942	1
13	0	1434	1
13	0	7133677	1
13	0	6118823	1
13	0	5828233	1
14	0	7287206	0
14	0	722343	0
14	0	740754	0
14	0	326621	0
14	0	2560330	0
14	0	266142	0
14	0	770625	0
14	0	1346164	0
14	0	791007	0
14	0	747047	1
14	0	6637366	1
14	0	1464066	0
14	0	679309	1
14	0	602734	1
14	0	481298	1
14	0	320589	1
14	0	318828	1
14	0	308487	1
14	0	228429	1
14	0	2560928	0
15	0	5429322	0
15	0	6515782	0
15	0	602732	0
15	0	4391	1
15	0	8410	1
15	0	434499	1
15	0	572131	1
15	0	585370	1
15	0	1217639	1
15	0	1338320	1
15	0	5974087	1
15	0	769950	0
15	0	1342726	0
15	0	5813154	0
15	0	6118818	0
15	0	6178788	0
15	0	6239326	0
15	0	725863	0
15	0	5354059	0
15	0	5355426	0
15	0	6371514	0
15	0	725469	0
15	0	7115889	0
15	0	6471688	0
15	0	6654423	0
15	0	5938256	0
15	0	418982	0
15	0	6488317	0
15	0	5819398	0
15	0	6136030	0
15	0	5334989	0
15	0	6799704	1
16	0	6636258	1
16	0	6434890	1
16	0	4785458	1
16	0	580780	1
16	0	6637149	1
16	0	3788	1
16	0	722	1
16	0	4584718	1
16	0	7263427	1
16	0	1464157	1
16	0	1464745	0
16	0	2267388	0
16	0	6147756	0
16	0	6341062	0
16	0	2525707	0
16	0	6771651	0
16	0	6643086	0
16	0	5927807	0
16	0	2526119	0
16	0	7291576	0
16	0	7020662	0
16	0	7406879	0
16	0	7219289	0
16	0	1563626	0
16	0	1972262	0
16	0	303438	0
16	0	297719	0
16	0	684250	1
16	0	6643243	0
16	0	6658188	0
16	0	6643126	0
16	0	6453777	0
16	0	439421	0
16	0	724515	0
16	0	5269786	0
16	0	4797942	0
16	0	7304545	0
16	0	4858621	0
16	0	6769848	0
16	0	59068	0
16	0	6635488	0
16	0	4784677	0
16	0	6126005	0
16	0	7171994	0
16	0	6771622	0
16	0	4784719	0
16	0	6633282	0
16	0	6110864	0
16	0	6453681	0
16	0	5731848	0
17	0	1223340	0
17	0	7388112	0
17	0	5840706	0
17	0	5255383	0
17	0	6636544	0
17	0	55243	0
17	0	5666541	0
17	0	341892	0
17	0	6723232	0
17	0	6476305	0
17	0	711783	1
17	0	6633242	0
17	0	6946746	0
17	0	305825	0
17	0	6739039	0
17	0	2379964	1
17	0	6157734	0
17	0	6775966	0
17	0	5733922	0
17	0	7037676	0
17	0	6527686	0
17	0	735683	0
17	0	4665605	0
17	0	41022	0
17	0	47738	0
17	0	5802597	0
17	0	7103450	0
17	0	6416746	0
17	0	5706244	0
17	0	6469554	0
17	0	6637034	0
18	0	6723232	1
18	0	6636742	1
18	0	6636544	1
18	0	6339437	1
18	0	5955795	1
18	0	5334814	1
18	0	774905	0
18	0	5927478	0
18	0	7187877	0
18	0	1341257	0
18	0	5411874	0
18	0	6756436	0
18	0	5860416	0
18	0	7190425	0
18	0	6651535	0
18	0	6769871	0
18	0	5250807	0
18	0	7020687	0
18	0	6807368	0
18	0	6469130	0
18	0	5334838	0
18	0	1341716	0
19	0	6457945	1
19	0	7317144	1
19	0	7237803	1
19	0	7168423	1
19	0	7080129	1
19	0	6637245	1
19	0	554882	1
19	0	570309	1
19	0	739365	1
19	0	785713	1
19	0	1205159	1
19	0	1311800	1
19	0	1335880	1
19	0	1474186	1
19	0	1474205	1
19	0	6636358	1
19	0	1474821	1
19	0	5160283	1
19	0	5334968	1
19	0	5354510	1
19	0	5415780	1
19	0	6136029	1
19	0	6633804	1
19	0	1474781	1
19	0	399385	1
19	0	5540529	0
19	0	1381750	0
19	0	1381701	0
20	0	6655609	0
20	0	1434	0
20	0	593179	1
20	0	716739	1
20	0	749052	1
20	0	762942	1
20	0	6680157	0
20	0	1336058	1
20	0	1381701	1
20	0	7383957	1
20	0	7133677	1
20	0	6749028	1
20	0	6634658	1
20	0	6633296	1
20	0	6228910	1
20	0	6120716	1
20	0	1340403	1
20	0	6960482	0
20	0	719741	0
20	0	5879515	0
20	0	1342002	0
20	0	6110796	1
20	0	6983657	0
20	0	5571502	0
20	0	505155	0
20	0	6549374	0
20	0	1427038	0
20	0	366536	0
20	0	5164003	0
20	0	1342981	0
20	0	6357438	0
20	0	716743	0
20	0	6307018	0
20	0	7227729	0
20	0	5974032	0
20	0	43099	0
20	0	1198058	0
20	0	6634855	0
20	0	6655835	0
20	0	1383097	1
21	0	6637992	0
21	0	336355	1
21	0	590779	0
21	0	702139	0
21	0	2563431	0
21	0	35535	1
21	0	1309301	0
21	0	2560330	0
21	0	6830374	0
21	0	6983453	0
21	0	756593	0
21	0	5367343	0
21	0	299327	0
21	0	5555092	0
21	0	6633803	0
21	0	20967	0
21	0	704041	1
21	0	460475	1
21	0	1237223	1
21	0	1381540	1
21	0	1474264	1
21	0	1474400	1
21	0	1668913	1
21	0	6504878	1
21	0	522786	1
21	0	6950384	1
22	0	6950267	0
22	0	599878	0
22	0	5974094	1
22	0	1463372	0
22	0	5974082	0
22	0	5429322	0
22	0	6633825	0
22	0	1339644	0
22	0	1339425	0
22	0	796833	0
22	0	5897127	0
22	0	6654212	0
22	0	1474174	1
22	0	1342007	0
22	0	6634314	0
22	0	7312760	0
22	0	6546405	1
22	0	531760	0
22	0	6799704	1
22	0	6950320	1
22	0	7215354	1
22	0	6630218	0
22	0	743421	0
22	0	7038232	1
22	0	37996	0
22	0	6228854	0
22	0	1337711	1
22	0	49025	1
22	0	18996	1
22	0	6950397	0
23	0	6633362	0
23	0	684249	0
23	0	6632939	0
23	0	6633804	0
23	0	311691	0
23	0	6267247	0
23	0	6643219	0
23	0	6637203	0
23	0	6652102	0
23	0	5959832	0
23	0	308533	0
23	0	5492388	0
23	0	6643172	0
23	0	6633852	0
23	0	6636985	0
23	0	62908	0
23	0	1420848	0
23	0	2525071	0
23	0	5312821	0
23	0	1341256	0
23	0	6643189	1
23	0	6635764	0
23	0	6643092	1
23	0	6636101	1
23	0	6635680	1
23	0	6633626	1
23	0	5949861	1
23	0	5334871	1
23	0	5326399	1
23	0	2267388	1
23	0	8391	1
23	0	11897	1
23	0	16916	1
23	0	456260	1
23	0	684250	1
23	0	693539	1
23	0	755722	1
23	0	7260762	1
23	0	1309611	1
23	0	1972343	1
23	0	6652107	0
23	0	1383110	0
23	0	47453	0
23	0	6633021	0
23	0	6636703	0
23	0	5949811	0
24	0	724880	1
24	0	293255	0
24	0	5424754	0
24	0	7097768	0
24	0	4784507	0
24	0	792376	0
24	0	1474569	0
24	0	47453	0
24	0	6633332	0
24	0	6633021	1
24	0	1391972	1
24	0	1257964	1
24	0	311494	1
24	0	293257	1
24	0	1337173	0
24	0	6129030	0
24	0	731015	0
24	0	5571509	0
24	0	6636161	0
24	0	1523528	0
24	0	1382231	0
24	0	6037679	0
24	0	1474496	0
24	0	347198	0
24	0	5269730	0
24	0	6592924	0
24	0	6161568	0
24	0	7038232	0
24	0	7369729	0
24	0	780561	0
24	0	7487214	0
24	0	2523405	0
24	0	6634334	0
24	0	5494681	0
24	0	6634892	0
26	0	7285593	0
26	0	5160283	1
26	0	6504851	0
26	0	7291540	1
26	0	6900189	1
26	0	6798123	1
26	0	6651547	1
26	0	6635264	1
26	0	6140179	1
26	0	4801532	1
26	0	6633804	1
26	0	1463230	1
26	0	6635206	0
26	0	1474235	1
26	0	6950298	0
26	0	43014	1
26	0	308473	1
26	0	730771	1
26	0	739394	1
26	0	745815	1
26	0	684232	1
26	0	1309716	1
26	0	1335978	1
26	0	1338048	1
26	0	1343096	1
26	0	1383401	1
26	0	1383429	1
26	0	1309378	1
27	0	559470	0
27	0	5269730	0
27	0	5160283	0
27	0	6516176	0
27	0	5254628	0
27	0	6634389	0
27	0	6550429	0
27	0	5379485	0
27	0	5662202	0
27	0	6508501	0
27	0	1340550	0
27	0	6513102	0
27	0	760683	0
27	0	1340988	0
27	0	6504818	0
27	0	7051946	0
27	0	5750557	0
27	0	7192040	0
27	0	308485	0
27	0	17399	1
27	0	7133677	1
27	0	1381701	0
27	0	6713534	0
27	0	732697	1
27	0	747822	1
27	0	782060	1
27	0	5496427	1
27	0	5859408	1
27	0	5897124	1
27	0	6775356	1
27	0	6339329	1
27	0	6120716	1
28	0	1346164	0
28	0	6633807	1
28	0	5638494	1
28	0	5367398	1
28	0	1341836	1
28	0	711357	0
28	0	1339386	1
28	0	6632903	0
28	0	1309688	0
28	0	6654974	0
28	0	3568	0
29	0	5310969	0
29	0	6469678	0
29	0	5335148	0
29	0	59699	1
29	0	60953	1
29	0	758961	1
29	0	5326420	1
29	0	7171114	0
29	0	487672	0
29	0	5711738	0
29	0	5160202	0
29	0	5474417	0
29	0	5435851	0
29	0	5717183	0
29	0	6635605	1
30	0	6213179	1
30	0	4405473	1
30	0	5890058	1
30	0	5262979	1
30	0	5415822	1
30	0	5592229	1
30	0	5890052	1
30	0	7390146	1
30	0	6643092	1
30	0	6434890	1
30	0	6280037	1
30	0	6260642	1
30	0	6213230	1
30	0	745486	1
30	0	49497	1
30	0	6260648	0
30	0	6635427	0
30	0	5958731	0
30	0	6213156	0
30	0	6213221	0
30	0	6213226	0
30	0	5335062	0
30	0	6213293	0
30	0	6758309	0
30	0	7245945	0
30	0	5631949	0
30	0	5255359	0
30	0	5979778	0
30	0	5507538	0
30	0	6212969	0
30	0	7198325	0
30	0	1224243	0
30	0	6787501	0
30	0	6946745	0
30	0	455058	0
30	0	6771627	0
30	0	7236662	0
30	0	6636769	0
30	0	7417484	0
30	0	6538444	0
31	0	5801803	1
31	0	6858468	0
31	0	60953	1
31	0	1337002	0
31	0	301281	0
31	0	7111067	0
31	0	328897	0
31	0	6213212	0
31	0	7316830	0
31	0	6260664	0
31	0	5890058	0
31	0	5658151	0
31	0	6637167	0
31	0	6946745	0
31	0	6291872	0
31	0	6212964	0
31	0	5763420	0
31	0	5705380	0
31	0	5607746	0
31	0	59005	0
31	0	6213047	0
31	0	6125043	0
31	0	6635873	0
31	0	6459776	1
33	0	6213103	1
33	0	287279	1
33	0	758961	1
33	0	2526273	1
33	0	5740303	1
33	0	6213011	1
33	0	6213155	1
33	0	6213227	1
33	0	7390146	0
33	0	6227639	1
33	0	6280029	1
33	0	6781877	1
33	0	6858468	1
33	0	7097930	1
33	0	7238090	1
33	0	7390159	1
33	0	6260658	1
33	0	6633635	0
34	0	4684002	0
34	0	32236	0
34	0	547055	0
34	0	22703	0
34	0	1394589	0
34	0	5335069	0
34	0	5717183	0
34	0	477068	0
34	0	7389217	0
34	0	5571154	0
34	0	6848593	0
34	0	7076559	0
34	0	5765686	0
34	0	7103611	0
34	0	6260648	0
34	0	6442479	0
34	0	5152009	0
34	0	5765683	0
34	0	7103500	0
34	0	386168	1
34	0	512360	1
34	0	730766	1
34	0	5890058	1
34	0	604291	0
34	0	4800676	0
34	0	6533109	0
34	0	1337002	0
35	0	1273455	0
35	0	1338491	1
35	0	758961	1
36	0	5603639	0
36	0	6488317	0
36	0	7383207	0
36	0	5571174	1
36	0	745812	0
36	0	8410	1
36	0	5974117	0
36	0	5954938	0
36	0	577464	0
36	0	2167665	0
36	0	5832513	0
36	0	6790280	0
36	0	1280390	0
36	0	752900	0
36	0	336385	0
36	0	6469194	0
36	0	1464054	0
36	0	7200311	0
37	0	1339920	0
37	0	1309190	0
37	0	5601646	0
37	0	6632879	0
37	0	289781	0
37	0	6636147	1
37	0	741171	1
37	0	6243212	1
37	0	5967845	1
37	0	4801815	1
37	0	4685497	1
37	0	1422059	1
37	0	748326	1
37	0	1339439	0
37	0	553126	1
37	0	472625	1
37	0	6634916	1
37	0	7279438	0
37	0	6633610	0
37	0	6633413	0
37	0	7386074	0
37	0	7319652	0
37	0	5731848	0
37	0	1381629	0
37	0	5239289	0
37	0	1463940	0
37	0	490240	0
37	0	704042	0
37	0	56104	0
37	0	1221080	0
37	0	1338099	0
37	0	7349697	0
37	0	1200361	0
37	0	471975	0
37	0	1381465	0
37	0	538846	0
37	0	14952	0
37	0	6504839	0
37	0	796320	0
37	0	1451023	0
37	0	696832	0
37	0	6282315	0
37	0	459387	0
39	0	5684046	1
39	0	377789	0
39	0	5262937	0
39	0	5334859	1
40	0	62557	0
40	0	6633194	0
40	0	34373	1
40	0	744561	0
40	0	1346597	1
40	0	356393	0
40	0	5852972	0
40	0	7261206	1
40	0	7245646	1
40	0	1309190	1
40	0	7177390	1
40	0	57461	0
40	0	320743	0
40	0	2113679	1
40	0	1474241	1
40	0	1427418	1
40	0	1383029	1
40	0	6633086	1
40	0	6136029	1
41	0	4785062	1
41	0	5843982	1
41	0	522494	0
41	0	710908	0
41	0	6505111	1
41	0	6761929	1
41	0	583156	0
41	0	14811	0
41	0	5824871	0
41	0	756661	0
41	0	1190654	0
41	0	438478	0
41	0	6807681	0
41	0	5640562	0
41	0	45552	0
41	0	3074700	0
41	0	538846	0
41	0	5651791	0
41	0	5248472	0
41	0	6749028	1
41	0	60383	0
41	0	5484017	0
41	0	764761	0
41	0	7188008	0
41	0	59068	0
41	0	588974	0
41	0	6937402	0
41	0	786240	0
41	0	1462223	0
41	0	6655609	0
41	0	2523633	0
41	0	7260502	0
41	0	1462390	0
41	0	768450	0
41	0	435665	0
41	0	541849	0
42	0	324533	1
42	0	918463	0
42	0	406052	0
42	0	336355	1
42	0	7182414	1
